ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-08-23 06:00:00,28.34393106214048,0.0,38.503983569517395,28.342043196119192,28.34534986946655,-19.011971005903785,-19.011971005903785,-19.011971005903785,-20.832012251253406,-20.832012251253406,-20.832012251253406,1.8200412453496226,1.8200412453496226,1.8200412453496226,0.0,0.0,0.0,9.331960056236696
2018-08-23 07:00:00,28.34709010524094,0.0,41.370364059878675,28.345142832738286,28.34853829362025,-18.58008804916975,-18.58008804916975,-18.58008804916975,-20.346662209946835,-20.346662209946835,-20.346662209946835,1.7665741607770855,1.7665741607770855,1.7665741607770855,0.0,0.0,0.0,9.767002056071192
2018-08-23 08:00:00,28.3502491483414,0.0,44.08869635440128,28.34823818440334,28.351737319620057,-15.313886913604499,-15.313886913604499,-15.313886913604499,-17.02886476728267,-17.02886476728267,-17.02886476728267,1.7149778536781701,1.7149778536781701,1.7149778536781701,0.0,0.0,0.0,13.036362234736902
2018-08-23 09:00:00,28.35340819144186,0.0,43.74758706692227,28.351325223762753,28.35494246430531,-15.868776900246745,-15.868776900246745,-15.868776900246745,-17.53530566639622,-17.53530566639622,-17.53530566639622,1.6665287661494699,1.6665287661494699,1.6665287661494699,0.0,0.0,0.0,12.484631291195116
2018-08-23 10:00:00,28.356567234542318,0.0,35.67540300419772,28.354334882122224,28.358155782326094,-21.840217347295983,-21.840217347295983,-21.840217347295983,-23.462713287402767,-23.462713287402767,-23.462713287402767,1.6224959401067844,1.6224959401067844,1.6224959401067844,0.0,0.0,0.0,6.516349887246335
2018-08-23 11:00:00,28.359726277642785,0.0,33.54246846345674,28.357439811161004,28.361519664106616,-26.34945023726413,-26.34945023726413,-26.34945023726413,-27.9335669995233,-27.9335669995233,-27.9335669995233,1.5841167622591699,1.5841167622591699,1.5841167622591699,0.0,0.0,0.0,2.010276040378656
2018-08-23 12:00:00,28.362885320743246,0.0,39.79606077502438,28.360546233428984,28.364806624343185,-19.29382639384347,-19.29382639384347,-19.29382639384347,-20.846399135499407,-20.846399135499407,-20.846399135499407,1.5525727416559356,1.5525727416559356,1.5525727416559356,0.0,0.0,0.0,9.069058926899775
2018-08-23 13:00:00,28.366044363843702,0.5913716364707959,59.79258615780696,28.363644605117994,28.368012585165364,2.777009247399414,2.777009247399414,2.777009247399414,1.2480435676508514,1.2480435676508514,1.2480435676508514,1.5289656797485633,1.5289656797485633,1.5289656797485633,0.0,0.0,0.0,31.143053611243115
2018-08-23 14:00:00,28.36920340694417,29.309546582911462,89.62474301779577,28.366752793402732,28.371267702849885,31.344488860141105,31.344488860141105,31.344488860141105,29.83019427018209,29.83019427018209,29.83019427018209,1.514294589959013,1.514294589959013,1.514294589959013,0.0,0.0,0.0,59.71369226708528
2018-08-23 15:00:00,28.37236245004463,50.19840774155328,110.21277777915641,28.369858012772145,28.374510217695008,50.83881740660617,50.83881740660617,50.83881740660617,49.32938369096,49.32938369096,49.32938369096,1.5094337156461712,1.5094337156461712,1.5094337156461712,0.0,0.0,0.0,79.2111798566508
2018-08-23 16:00:00,28.375521493145087,48.820184866300096,106.73200344868903,28.372965306236516,28.377765603160146,50.23920279064997,50.23920279064997,50.23920279064997,48.724090806895184,48.724090806895184,48.724090806895184,1.5151119837547886,1.5151119837547886,1.5151119837547886,0.0,0.0,0.0,78.61472428379506
